Name,Strategy,Num dim,RMSE,MAE,Run time (extr),Run time (tsf),Num features,Time/feature,Run time (classif),Total time
AcousticContaminationMadrid-no-missing,raw,1,6.320271269909752,4.563888867696126,0.0,0.0,365.0,0.0,0.03068995475769043,0.03068995475769043
AluminiumConcentration,raw,1,471.1248966407533,316.1968766873476,0.0,0.0,2542.0,0.0,0.6027090549468994,0.6027090549468994
BeijingIntAirportPM25Quality,raw,6,73.62180229118256,51.80093590283798,0.0,0.0,144.0,0.0,0.05976295471191406,0.05976295471191406
BinanceCoinSentiment,raw,2,0.4198696617733411,0.3246329149019115,0.0,0.0,48.0,0.0,0.005734920501708984,0.005734920501708984
BitcoinSentiment,raw,2,0.3114753478639303,0.22712700092582963,0.0,0.0,48.0,0.0,0.005831480026245117,0.005831480026245117
BoronConcentration,raw,1,4.415647655798803,0.8662851040042253,0.0,0.0,2542.0,0.0,0.8581900596618652,0.8581900596618652
CalciumConcentration,raw,1,3385.0216383215193,1485.8357990196187,0.0,0.0,2307.0,0.0,0.7610478401184082,0.7610478401184082
CardanoSentiment,raw,2,0.4037103360855094,0.2862454558807341,0.0,0.0,48.0,0.0,0.001809835433959961,0.001809835433959961
ChilledWaterPredictor,raw,4,4525.130527471533,1201.238099056647,0.0,0.0,672.0,0.0,0.11184883117675781,0.11184883117675781
CopperConcentration,raw,1,2.386245107486863,1.2711020968731237,0.0,0.0,2542.0,0.0,0.6628613471984863,0.6628613471984863
Covid19Andalusia,raw,1,0.01818546962390548,0.010873121527707084,0.0,0.0,91.0,0.0,0.007999420166015625,0.007999420166015625
DailyOilGasPrices,raw,2,2.1710818207286886,1.4411971589614605,0.0,0.0,60.0,0.0,0.003738880157470703,0.003738880157470703
DailyTemperatureLatitude,raw,1,5.003859405045915,2.8230961918130797,0.0,0.0,365.0,0.0,12.101008415222168,12.101008415222168
DhakaHourlyAirQuality,raw,1,10.709555540741272,7.769256662439417,0.0,0.0,24.0,0.0,0.023235321044921875,0.023235321044921875
ElectricityPredictor,raw,4,663.4927820106006,294.9338033037728,0.0,0.0,672.0,0.0,0.23315000534057617,0.23315000534057617
ElectricMotorTemperature,raw,6,7.956158922640384,4.296604356844682,0.0,0.0,360.0,0.0,6.2914745807647705,6.2914745807647705
EthereumSentiment,raw,2,0.33152266215833964,0.25918971788938916,0.0,0.0,48.0,0.0,0.008878469467163086,0.008878469467163086
GasSensorArrayAcetone,raw,1,0.35747127801110984,0.18928571614835943,0.0,0.0,7500.0,0.0,1.4556868076324463,1.4556868076324463
GasSensorArrayEthanol,raw,1,0.3756898412312847,0.2057142869170223,0.0,0.0,7500.0,0.0,0.9079861640930176,0.9079861640930176
HotwaterPredictor,raw,4,1521.2887264540416,913.375371366177,0.0,0.0,672.0,0.0,0.09219980239868164,0.09219980239868164
IronConcentration,raw,1,99.53396303815559,68.42570642803027,0.0,0.0,1716.0,0.0,0.4331963062286377,0.4331963062286377
LPGasMonitoringHomeActivity,raw,1,1.766686116171458,1.1870769004601274,0.0,0.0,100.0,0.0,0.1785881519317627,0.1785881519317627
MadridPM10Quality-no-missing,raw,3,12.151546292083024,9.136471546321863,0.0,0.0,504.0,0.0,2.2175073623657227,2.2175073623657227
MagnesiumConcentration,raw,1,303.82661630172663,124.09780285711246,0.0,0.0,3578.0,0.0,4.935192584991455,4.935192584991455
ManganeseConcentration,raw,1,116.72563838718543,76.87944564255683,0.0,0.0,1716.0,0.0,0.39147233963012695,0.39147233963012695
MethaneMonitoringHomeActivity,raw,1,0.6661515156261293,0.4336242223750649,0.0,0.0,100.0,0.0,0.20106887817382812,0.20106887817382812
MetroInterstateTrafficVolume,raw,4,774.5266156682745,604.9842494180758,0.0,0.0,96.0,0.0,0.033319711685180664,0.033319711685180664
NaturalGasPricesSentiment,raw,1,0.07283338990430893,0.05653467322034495,0.0,0.0,20.0,0.0,0.0009598731994628906,0.0009598731994628906
OccupancyDetectionLight,raw,3,103.32562304927097,42.339429679426175,0.0,0.0,180.0,0.0,0.020067214965820312,0.020067214965820312
ParkingBirmingham-equal-length,raw,1,0.17209314504503487,0.09458630975067515,0.0,0.0,14.0,0.0,0.014232873916625977,0.014232873916625977
PhosphorusConcentration,raw,1,30.606012320248613,11.226025162792455,0.0,0.0,3578.0,0.0,6.706411838531494,6.706411838531494
PotassiumConcentration,raw,1,306.1254688251853,105.72110926826824,0.0,0.0,3578.0,0.0,4.717691898345947,4.717691898345947
PrecipitationAndalusia-no-missing,raw,4,0.6258740794264789,0.4169958210227513,0.0,0.0,1460.0,0.0,0.4594569206237793,0.4594569206237793
SierraNevadaMountainsSnow,raw,3,76.277212729375,39.82748016516368,0.0,0.0,90.0,0.0,0.013221502304077148,0.013221502304077148
SodiumConcentration,raw,1,369.39421248038576,96.27502599277132,0.0,0.0,1716.0,0.0,0.7760310173034668,0.7760310173034668
SolarRadiationAndalusia-no-missing,raw,2,0.8772515771239984,0.6874525806691387,0.0,0.0,730.0,0.0,0.21793222427368164,0.21793222427368164
SteamPredictor,raw,4,32444.71178982997,8498.941210513645,0.0,0.0,672.0,0.0,0.11115431785583496,0.11115431785583496
SulphurConcentration,raw,1,332.5812795909663,55.032544420027605,0.0,0.0,2307.0,0.0,0.8258540630340576,0.8258540630340576
VentilatorPressure,raw,2,1.0442212847580565,0.5307017127455584,0.0,0.0,160.0,0.0,5.038452625274658,5.038452625274658
WaveDataTension,raw,1,21.349488018396865,16.998986902371257,0.0,0.0,57.0,0.0,0.06830263137817383,0.06830263137817383
WindTurbinePower,raw,1,227.8005180710477,160.78710675192997,0.0,0.0,144.0,0.0,0.04688882827758789,0.04688882827758789
ZincConcentration,raw,1,2.285438777083762,1.251227230535752,0.0,0.0,2307.0,0.0,0.6349549293518066,0.6349549293518066
