Name,Strategy,Num dim,RMSE,MAE,Run time (extr),Run time (tsf),Num features,Time/feature,Run time (classif),Total time
AcousticContaminationMadrid-no-missing,rocket,1,4.389403600716004,3.4973649991510496,0.0,0.0,1000.0,0.0,0.015644550323486328,0.015644550323486328
AcousticContaminationMadrid-no-missing,multirocket,1,5.345859737456799,4.019841283251127,0.0,0.0,1008.0,0.0,0.016202449798583984,0.016202449798583984
AcousticContaminationMadrid-no-missing,tsfel,1,5.414248010558684,3.729183228094447,0.0,0.0,316.0,0.0,0.009862184524536133,0.009862184524536133
AcousticContaminationMadrid-no-missing,catch22,1,4.555710421323079,3.3543656700718807,0.0,0.0,22.0,0.0,0.004277706146240234,0.004277706146240234
AcousticContaminationMadrid-no-missing,tsfeatures,1,6.18745754980685,4.811231045075758,0.0,0.0,37.0,0.0,0.01056671142578125,0.01056671142578125
AcousticContaminationMadrid-no-missing,signature,1,6.038872871483354,4.6723158474882664,0.0,0.0,42.0,0.0,0.0020966529846191406,0.0020966529846191406
AcousticContaminationMadrid-no-missing,intervals_c22,1,4.982169735625915,3.7699129357481365,0.0,0.0,990.0,0.0,0.011931419372558594,0.011931419372558594
AluminiumConcentration,rocket,1,254.60457624851034,190.51831180954815,0.0,0.0,1000.0,0.0,0.029796838760375977,0.029796838760375977
AluminiumConcentration,multirocket,1,363.495806142325,279.51682171498754,0.0,0.0,1008.0,0.0,0.02700185775756836,0.02700185775756836
AluminiumConcentration,tsfel,1,333.71092003045396,226.76825731638294,0.0,0.0,389.0,0.0,0.03189516067504883,0.03189516067504883
AluminiumConcentration,catch22,1,347.76690930130786,260.26218560881085,0.0,0.0,22.0,0.0,0.0012712478637695312,0.0012712478637695312
AluminiumConcentration,tsfeatures,1,328.4615423302372,242.00178078469582,0.0,0.0,37.0,0.0,0.001583099365234375,0.001583099365234375
AluminiumConcentration,signature,1,266.87958804440285,197.61516755907718,0.0,0.0,42.0,0.0,0.0018324851989746094,0.0018324851989746094
AluminiumConcentration,intervals_c22,1,328.1886789242817,253.97172670265218,0.0,0.0,990.0,0.0,0.0290377140045166,0.0290377140045166
BeijingIntAirportPM25Quality,rocket,6,92.41131476678949,71.37532416091733,0.0,0.0,1000.0,0.0,0.31865501403808594,0.31865501403808594
BeijingIntAirportPM25Quality,multirocket,6,65.52029464051002,51.74587512171029,0.0,0.0,1008.0,0.0,0.2838563919067383,0.2838563919067383
BeijingIntAirportPM25Quality,tsfel,6,64.70451414512637,49.31073577254465,0.0,0.0,876.0,0.0,0.2120227813720703,0.2120227813720703
BeijingIntAirportPM25Quality,catch22,6,228.99523806056007,59.03824480190457,0.0,0.0,132.0,0.0,0.011996030807495117,0.011996030807495117
BeijingIntAirportPM25Quality,tsfeatures,6,68.86782252895885,51.30134487944361,0.0,0.0,222.0,0.0,0.025107145309448242,0.025107145309448242
BeijingIntAirportPM25Quality,signature,6,88.54066633366905,50.06233287643776,0.0,0.0,392.0,0.0,0.05168485641479492,0.05168485641479492
BeijingIntAirportPM25Quality,intervals_c22,6,87.47295258093308,60.05210129287378,0.0,0.0,990.0,0.0,0.2897493839263916,0.2897493839263916
BinanceCoinSentiment,rocket,2,0.42029196597732005,0.3461991607895169,0.0,0.0,1000.0,0.0,0.008382320404052734,0.008382320404052734
BinanceCoinSentiment,multirocket,2,0.45365516473744977,0.36664455805816837,0.0,0.0,1008.0,0.0,0.007497549057006836,0.007497549057006836
BinanceCoinSentiment,tsfel,2,0.34983338077797277,0.2694892833988532,0.0,0.0,292.0,0.0,0.005644083023071289,0.005644083023071289
BinanceCoinSentiment,catch22,2,0.35730376455746693,0.2742105021936288,0.0,0.0,44.0,0.0,0.001874685287475586,0.001874685287475586
BinanceCoinSentiment,tsfeatures,2,0.41585328533165045,0.33026489521899555,0.0,0.0,74.0,0.0,0.003344297409057617,0.003344297409057617
BinanceCoinSentiment,signature,2,0.35862719188916997,0.28292402931385835,0.0,0.0,84.0,0.0,0.005281209945678711,0.005281209945678711
BinanceCoinSentiment,intervals_c22,2,0.4775023163163554,0.34551250308942355,0.0,0.0,990.0,0.0,0.006436347961425781,0.006436347961425781
BitcoinSentiment,rocket,2,0.3043296054272827,0.23849830670413905,0.0,0.0,1000.0,0.0,0.008685588836669922,0.008685588836669922
BitcoinSentiment,multirocket,2,0.27116463972058275,0.20169670019241137,0.0,0.0,1008.0,0.0,0.009050607681274414,0.009050607681274414
BitcoinSentiment,tsfel,2,0.2620300630310874,0.1886770167086652,0.0,0.0,292.0,0.0,0.007253170013427734,0.007253170013427734
BitcoinSentiment,catch22,2,0.2615597592549007,0.1786000661830311,0.0,0.0,44.0,0.0,0.005813121795654297,0.005813121795654297
BitcoinSentiment,tsfeatures,2,0.2825353117869387,0.2239525252379785,0.0,0.0,74.0,0.0,0.0022804737091064453,0.0022804737091064453
BitcoinSentiment,signature,2,0.4124519384245779,0.20492796477097358,0.0,0.0,84.0,0.0,0.0029904842376708984,0.0029904842376708984
BitcoinSentiment,intervals_c22,2,0.31003728349797294,0.2452392393619385,0.0,0.0,990.0,0.0,0.009104728698730469,0.009104728698730469
BoronConcentration,rocket,1,1.6862226256045876,1.2666222902893975,0.0,0.0,1000.0,0.0,0.026928186416625977,0.026928186416625977
BoronConcentration,multirocket,1,2.7147784383272016,2.054199293959454,0.0,0.0,1008.0,0.0,0.026541948318481445,0.026541948318481445
BoronConcentration,tsfel,1,2.5851271145325594,1.4806334090655107,0.0,0.0,389.0,0.0,0.03300905227661133,0.03300905227661133
BoronConcentration,catch22,1,1.2158515991901084,0.8344158590258025,0.0,0.0,22.0,0.0,0.0012788772583007812,0.0012788772583007812
BoronConcentration,tsfeatures,1,1.0730859367885237,0.6501845050884401,0.0,0.0,37.0,0.0,0.0015723705291748047,0.0015723705291748047
BoronConcentration,signature,1,1.0189074028895433,0.6875354790399044,0.0,0.0,42.0,0.0,0.001821756362915039,0.001821756362915039
BoronConcentration,intervals_c22,1,2.8046463236030297,1.9139206658676584,0.0,0.0,990.0,0.0,0.02826714515686035,0.02826714515686035
CalciumConcentration,rocket,1,2364.647866584198,1786.9247108916356,0.0,0.0,1000.0,0.0,0.02780628204345703,0.02780628204345703
CalciumConcentration,multirocket,1,2769.1952609318973,1949.5458124701777,0.0,0.0,1008.0,0.0,0.027490854263305664,0.027490854263305664
CalciumConcentration,tsfel,1,3079.8366084791983,2137.7147542991765,0.0,0.0,389.0,0.0,0.03958892822265625,0.03958892822265625
CalciumConcentration,catch22,1,3105.6186060026616,1898.0340982019352,0.0,0.0,22.0,0.0,0.0012691020965576172,0.0012691020965576172
CalciumConcentration,tsfeatures,1,3160.5825668344537,1852.5180481783875,0.0,0.0,37.0,0.0,0.0016586780548095703,0.0016586780548095703
CalciumConcentration,signature,1,3252.406353888854,1717.2791564578838,0.0,0.0,42.0,0.0,0.0018963813781738281,0.0018963813781738281
CalciumConcentration,intervals_c22,1,3291.5232238321873,2233.6581422617737,0.0,0.0,990.0,0.0,0.02894759178161621,0.02894759178161621
CardanoSentiment,rocket,2,0.31476861017206326,0.24799054054202432,0.0,0.0,1000.0,0.0,0.003963470458984375,0.003963470458984375
CardanoSentiment,multirocket,2,0.29224512326502505,0.22553330477642505,0.0,0.0,1008.0,0.0,0.002245664596557617,0.002245664596557617
CardanoSentiment,tsfel,2,0.37032028243345855,0.28598562037655334,0.0,0.0,292.0,0.0,0.0018458366394042969,0.0018458366394042969
CardanoSentiment,catch22,2,0.2939182894439903,0.2170798116464638,0.0,0.0,44.0,0.0,0.0012905597686767578,0.0012905597686767578
CardanoSentiment,tsfeatures,2,0.44251848435914476,0.3325315815674285,0.0,0.0,74.0,0.0,0.001497030258178711,0.001497030258178711
CardanoSentiment,signature,2,0.33673439485173773,0.25538951197774956,0.0,0.0,84.0,0.0,0.0015902519226074219,0.0015902519226074219
CardanoSentiment,intervals_c22,2,0.36983008851904287,0.2615395600135174,0.0,0.0,990.0,0.0,0.002145051956176758,0.002145051956176758
