Name,Strategy,Num dim,RMSE,MAE,MAPE,Run time (extr),Run time (tsf),Num features,Time/feature,Run time (classif),Total time
HouseholdPowerConsumption1,minirocket,5,38.03297125167698,22.92671631731948,0.02100014073147259,0.0,0.0,8124.0,0.0,0.2710459232330322,0.2710459232330322
HouseholdPowerConsumption1,multirocket,5,54.74711713328511,25.23086014047065,0.03184094549256584,0.0,0.0,8208.0,0.0,0.27518463134765625,0.27518463134765625
HouseholdPowerConsumption1,tsfel,5,42.72325159009767,24.62791307728049,0.027062801552594218,0.0,0.0,9145.0,0.0,0.2876877784729004,0.2876877784729004
HouseholdPowerConsumption1,catch22,5,61.11092191856793,27.538359805131396,0.03216492251353673,0.0,0.0,7310.0,0.0,0.2592635154724121,0.2592635154724121
HouseholdPowerConsumption1,tsfeatures,5,59.61144695559013,26.76266969400201,0.03606209954213888,0.0,0.0,7385.0,0.0,0.2567610740661621,0.2567610740661621
HouseholdPowerConsumption1,featuretools,5,53.33449779168891,25.696263038798875,0.025587919383420657,0.0,0.0,7446.0,0.0,0.2593648433685303,0.2593648433685303
HouseholdPowerConsumption1,signature,5,101.6371642523843,31.361512582237307,0.0317835867218678,0.0,0.0,7494.0,0.0,0.2586231231689453,0.2586231231689453
HouseholdPowerConsumption1,intervals_c22,5,57.72272556533953,25.9886660006823,0.0266750871823838,0.0,0.0,8190.0,0.0,0.2711343765258789,0.2711343765258789
HouseholdPowerConsumption2,minirocket,5,71.52092016576096,34.70944142073477,0.22224607064579438,0.0,0.0,8124.0,0.0,0.2704293727874756,0.2704293727874756
HouseholdPowerConsumption2,multirocket,5,109.32655242094135,38.62824700908891,0.2640628079585,0.0,0.0,8208.0,0.0,0.29076433181762695,0.29076433181762695
HouseholdPowerConsumption2,tsfel,5,73.866771907403,33.77485552750536,0.23586275813629654,0.0,0.0,9145.0,0.0,0.2877650260925293,0.2877650260925293
HouseholdPowerConsumption2,catch22,5,121.08214531523191,42.64414717947152,0.27977118609398394,0.0,0.0,7310.0,0.0,0.32739830017089844,0.32739830017089844
HouseholdPowerConsumption2,tsfeatures,5,125.89424389708495,45.22168842568391,0.35322156619329276,0.0,0.0,7385.0,0.0,0.2638425827026367,0.2638425827026367
HouseholdPowerConsumption2,featuretools,5,130.369890352671,45.07297314187889,0.311414172689551,0.0,0.0,7446.0,0.0,0.3375992774963379,0.3375992774963379
HouseholdPowerConsumption2,signature,5,152.53963059164982,52.19944719903317,0.3660749547615913,0.0,0.0,7494.0,0.0,0.2705700397491455,0.2705700397491455
HouseholdPowerConsumption2,intervals_c22,5,97.5158540863611,39.95035287982799,0.26924619942357064,0.0,0.0,8190.0,0.0,0.27329158782958984,0.27329158782958984
BeijingPM25Quality,minirocket,9,154.7724575384951,51.560327568628985,0.5655919986966873,0.0,0.0,1140.0,0.0,6.252229690551758,6.252229690551758
BeijingPM25Quality,multirocket,9,73.22942766299195,42.04954444087532,0.45708773019567317,0.0,0.0,1224.0,0.0,5.425799369812012,5.425799369812012
BeijingPM25Quality,tsfel,9,71.06561133148611,43.90212135957872,0.5378413927390427,0.0,0.0,1530.0,0.0,9.209800481796265,9.209800481796265
BeijingPM25Quality,catch22,9,70.88012133864274,43.03430191690962,0.51136493491894,0.0,0.0,414.0,0.0,0.7489109039306641,0.7489109039306641
