Name,Strategy,Num dim,RMSE,MAE,Run time (extr),Run time (tsf),Num features,Time/feature,Run time (classif),Total time
AcousticContaminationMadrid-no-missing,tsfel,1,6.064225179875283,4.46453791458435,0.0,0.0,365.0,0.0,0.016437768936157227,0.016437768936157227
AluminiumConcentration,tsfel,1,227.86975460196,170.63188773681452,0.0,0.0,2542.0,0.0,0.03324460983276367,0.03324460983276367
BarCrawl6min,tsfel,3,0.09049909229665826,0.0588709428381352,0.0,0.0,1080.0,0.0,0.006368875503540039,0.006368875503540039
BeijingIntAirportPM25Quality,tsfel,6,62.917023597663515,45.60809378323109,0.0,0.0,144.0,0.0,0.016680240631103516,0.016680240631103516
BinanceCoinSentiment,tsfel,2,0.36389990806519473,0.28629819906267356,0.0,0.0,48.0,0.0,0.0017125606536865234,0.0017125606536865234
BitcoinSentiment,tsfel,2,0.2449823278776323,0.16954536826226171,0.0,0.0,48.0,0.0,0.0018737316131591797,0.0018737316131591797
BoronConcentration,tsfel,1,1.6944558780553443,1.195083466845625,0.0,0.0,2542.0,0.0,0.03285336494445801,0.03285336494445801
CalciumConcentration,tsfel,1,2254.051713860833,1531.1165199215902,0.0,0.0,2307.0,0.0,0.030961036682128906,0.030961036682128906
CardanoSentiment,tsfel,2,0.3341588354049619,0.2670283017662558,0.0,0.0,48.0,0.0,0.0014622211456298828,0.0014622211456298828
ChilledWaterPredictor,tsfel,4,3684.915849475519,3009.6539757220894,0.0,0.0,672.0,0.0,0.02794194221496582,0.02794194221496582
CopperConcentration,tsfel,1,1.8467482786828897,0.993287109123325,0.0,0.0,2542.0,0.0,0.033254384994506836,0.033254384994506836
Covid19Andalusia,tsfel,1,0.03147051375680332,0.024235852881731818,0.0,0.0,91.0,0.0,0.004560232162475586,0.004560232162475586
DailyOilGasPrices,tsfel,2,1.6058326189773753,1.31596687980125,0.0,0.0,60.0,0.0,0.001954793930053711,0.001954793930053711
DailyTemperatureLatitude,tsfel,1,9.972414471308962,7.865125820339438,0.0,0.0,365.0,0.0,0.9604332447052002,0.9604332447052002
