Name,Strategy,Num dim,RMSE,MAE,Run time (extr),Run time (tsf),Num features,Time/feature,Run time (classif),Total time
Covid3Month,minirocket,1,0.0463380350469412,0.035269412131403895,0.13045454025268555,0.013519287109375,924.0,0.0001411845673730363,0.011375665664672852,0.1553494930267334
Covid3Month,tsfel,1,0.03989821490274571,0.02885222743773849,4.440269708633423,1.9500160217285156,177.0,0.025086269540301825,0.003298521041870117,6.393584251403809
Covid3Month,catch22,1,0.04876542812283771,0.03417428058804491,4.253849744796753,0.844585657119751,22.0,0.1933568065816706,0.002577543258666992,5.101012945175171
Covid3Month,signature,1,0.0427987848067203,0.03205510759651409,0.2239539623260498,0.018802404403686523,42.0,0.005332237198239281,0.0030291080474853516,0.24578547477722168
Covid3Month,intervals_c22,1,0.06767612079402059,0.048943381541806365,48.628018379211426,11.52851939201355,990.0,0.04911921048405195,0.004439115524291992,60.16097688674927
FloodModeling1,minirocket,1,0.0111237841575126,0.00826783675471139,0.2839183807373047,0.10632538795471191,924.0,0.0003072709748239228,0.06657671928405762,0.4568204879760742
FloodModeling1,tsfel,1,0.004584630383755898,0.0034057446123631568,15.57675552368164,6.817488193511963,268.0,0.058122222103289704,0.026718616485595703,22.4209623336792
FloodModeling1,catch22,1,0.0065514642409319705,0.0050312770120504785,0.6839687824249268,0.3155057430267334,22.0,0.031089490110223942,0.0014240741729736328,1.0008985996246338
FloodModeling1,signature,1,0.017328169668931737,0.013361149992409976,0.40769457817077637,0.12065315246582031,42.0,0.009707013765970865,0.001943349838256836,0.5302910804748535
FloodModeling1,intervals_c22,1,54810750194.71748,3856470926.1911373,15.051856994628906,6.6644980907440186,990.0,0.015203895954170613,0.0536043643951416,21.769959449768066
FloodModeling2,minirocket,1,0.007583044824908476,0.005065163679687036,0.39354705810546875,0.1466529369354248,924.0,0.0004259167295513731,0.042578697204589844,0.5827786922454834
FloodModeling2,tsfel,1,0.002528645083580094,0.0013719505563484708,15.282362222671509,6.225262880325317,268.0,0.057023739636833985,0.03853726387023926,21.546162366867065
FloodModeling2,catch22,1,0.005686090690840034,0.003148677305032422,0.6679561138153076,0.30902695655822754,22.0,0.030361641537059437,0.0013682842254638672,0.978351354598999
FloodModeling2,signature,1,0.018595340954096286,0.0047270527287413015,0.33239078521728516,0.11226677894592285,42.0,0.007914066314697266,0.0019631385803222656,0.4466207027435303
FloodModeling2,intervals_c22,1,96142560956.61493,6948973739.083555,15.092365026473999,6.619776964187622,990.0,0.015244813158054545,0.04506826400756836,21.75721025466919
FloodModeling3,minirocket,1,0.007797848128557571,0.004976464953959657,0.4111976623535156,0.17308807373046875,924.0,0.0004450191151012074,0.03645038604736328,0.6207361221313477
FloodModeling3,tsfel,1,0.005141932992093867,0.0035480443087150502,13.458482503890991,5.951451063156128,268.0,0.05021821829810071,0.030666112899780273,19.4405996799469
FloodModeling3,catch22,1,0.0065580449822364145,0.004732153213819427,0.5623984336853027,0.2502896785736084,22.0,0.02556356516751376,0.0012960433959960938,0.8139841556549072
FloodModeling3,signature,1,0.020116435152564022,0.01400604107735421,0.3889315128326416,0.20854854583740234,42.0,0.009260274115062896,0.0034241676330566406,0.6009042263031006
FloodModeling3,intervals_c22,1,0.020655298696769,0.009456138603974335,14.050655603408813,5.804410934448242,990.0,0.01419258141758466,0.03735208511352539,19.89241862297058
