Name,Strategy,Num dim,RMSE,MAE,Run time (extr),Run time (tsf),Num features,Time/feature,Run time (classif),Total time
AcousticContaminationMadrid-no-missing,catch22,1,4.712127208709717,3.521702766418457,2.307539701461792,0.2677290439605713,22.0,0.10488816824826327,0.0019338130950927734,2.577202558517456
AluminiumConcentration,catch22,1,346.60528564453125,259.7322998046875,0.5976707935333252,0.2673912048339844,22.0,0.027166854251514782,0.0012645721435546875,0.8663265705108643
BeijingIntAirportPM25Quality,catch22,6,1461898.875,67339.609375,14.970616817474365,5.6889660358428955,132.0,0.1134137637687452,0.0054168701171875,20.66499972343445
BinanceCoinSentiment,catch22,2,0.37148353457450867,0.28094586730003357,239.9768214225769,95.70723724365234,44.0,5.454018668694929,0.0040056705474853516,335.68806433677673
BitcoinSentiment,catch22,2,0.26592817902565,0.1813814491033554,111.63223767280579,45.87400007247925,44.0,2.537096310745586,0.0013127326965332031,157.50755047798157
BoronConcentration,catch22,1,1.26401686668396,0.8919923901557922,0.5880157947540283,0.2627427577972412,22.0,0.02672799067063765,0.001171112060546875,0.8519296646118164
CalciumConcentration,catch22,1,3111.80224609375,1928.016845703125,0.45699167251586914,0.1984410285949707,22.0,0.020772348750721325,0.0011439323425292969,0.6565766334533691
CardanoSentiment,catch22,2,0.34953126311302185,0.27128225564956665,73.81286954879761,41.952218532562256,44.0,1.6775652170181274,0.0011181831359863281,115.76620626449585
ChilledWaterPredictor,catch22,4,2130.815185546875,1663.2171630859375,3.182288408279419,1.3615195751190186,88.0,0.03616236827590249,0.0029828548431396484,4.546790838241577
CopperConcentration,catch22,1,2.0005099773406982,1.1521060466766357,0.5895462036132812,0.255293607711792,22.0,0.026797554709694603,0.0011632442474365234,0.8460030555725098
Covid19Andalusia,catch22,1,0.0175948403775692,0.011629585176706314,0.44766783714294434,0.1986231803894043,22.0,0.020348538051952015,0.0009698867797851562,0.6472609043121338
DailyOilGasPrices,catch22,2,1.505694031715393,1.2178328037261963,561.695440530777,300.52946519851685,44.0,12.765805466608567,0.001451730728149414,862.226357460022
DailyTemperatureLatitude,catch22,1,10.741881370544434,7.989872455596924,43.917263984680176,19.105462551116943,22.0,1.996239272030917,0.010355949401855469,63.033082485198975
DhakaHourlyAirQuality,catch22,1,19.745086669921875,16.055273056030273,2.523576021194458,1.091797113418579,22.0,0.11470800096338446,0.0017633438110351562,3.6171364784240723
ElectricityPredictor,catch22,4,487.1331787109375,287.2647399902344,5.6571269035339355,2.478144645690918,88.0,0.06428553299470381,0.0034363269805908203,8.138707876205444
ElectricMotorTemperature,catch22,6,18.906213760375977,8.310787200927734,94.96004438400269,42.75149202346802,132.0,0.719394275636384,0.05922198295593262,137.77075839042664
EthereumSentiment,catch22,2,0.23461823165416718,0.17721155285835266,17.645235776901245,7.4107136726379395,44.0,0.40102808583866467,0.0015604496002197266,25.057509899139404
GasSensorArrayAcetone,catch22,1,0.29218631982803345,0.19694390892982483,1.1060526371002197,0.4722754955291748,22.0,0.0502751198681918,0.0012657642364501953,1.5795938968658447
GasSensorArrayEthanol,catch22,1,0.3140481412410736,0.19775371253490448,1.074174165725708,0.4814906120300293,22.0,0.04882609844207764,0.0012297630310058594,1.5568945407867432
HotwaterPredictor,catch22,4,1361.3878173828125,978.0563354492188,2.4803318977355957,1.0761823654174805,88.0,0.028185589746995407,0.0029616355895996094,3.559475898742676
IronConcentration,catch22,1,77.71569061279297,49.995094299316406,0.4340376853942871,0.19760870933532715,22.0,0.019728985699740322,0.0011415481567382812,0.6327879428863525
LPGasMonitoringHomeActivity,catch22,1,1.318609595298767,0.9542294144630432,2.6081924438476562,1.13665771484375,22.0,0.11855420199307529,0.0015769004821777344,3.746427059173584
MadridPM10Quality-no-missing,catch22,3,9.702231407165527,7.4927897453308105,20.33175563812256,8.868344068527222,66.0,0.30805690360791754,0.009037017822265625,29.209136724472046
MagnesiumConcentration,catch22,1,313.2344665527344,193.31771850585938,2.6072304248809814,1.1247007846832275,22.0,0.11851047385822643,0.001993894577026367,3.7339251041412354
ManganeseConcentration,catch22,1,204.59848022460938,87.56279754638672,0.4192540645599365,0.19292640686035156,22.0,0.01905700293454257,0.0011570453643798828,0.613337516784668
MethaneMonitoringHomeActivity,catch22,1,0.5836458206176758,0.3873530924320221,1.558112621307373,0.7529656887054443,22.0,0.07082330096851695,0.0019142627716064453,2.312992572784424
MetroInterstateTrafficVolume,catch22,4,19198.095703125,1840.176513671875,4.130484580993652,1.752375841140747,88.0,0.046937324784018776,0.0033028125762939453,5.886163234710693
NaturalGasPricesSentiment,catch22,1,3.5004868507385254,0.7259396314620972,0.06659841537475586,0.03122568130493164,22.0,0.003027200698852539,0.0011904239654541016,0.0990145206451416
OccupancyDetectionLight,catch22,3,146.57725524902344,109.71916961669922,3.162205696105957,1.3317234516143799,66.0,0.04791220751675693,0.009276390075683594,4.5032055377960205
ParkingBirmingham-equal-length,catch22,1,0.19379526376724243,0.15922066569328308,12.378854274749756,5.050265073776245,22.0,0.5626751943068071,0.0014605522155761719,17.430579900741577
PhosphorusConcentration,catch22,1,24.813852310180664,11.063794136047363,2.6105356216430664,1.129112720489502,22.0,0.11866071007468483,0.0017733573913574219,3.741421699523926
PotassiumConcentration,catch22,1,207.07948303222656,125.51852416992188,2.6236581802368164,1.1190903186798096,22.0,0.11925719001076439,0.0022428035736083984,3.7449913024902344
PrecipitationAndalusia-no-missing,catch22,4,0.5435000658035278,0.3830607235431671,9.44909405708313,4.175979137420654,88.0,0.10737606883049011,0.003387928009033203,13.628461122512817
