Name,Strategy,Num dim,RMSE,MAE,Run time (extr),Run time (tsf),Num features,Time/feature,Run time (classif),Total time
AcousticContaminationMadrid-no-missing,rocket,1,3.451611822503107,2.6569380814003427,0.0,0.0,1365.0,0.0,0.01308751106262207,0.01308751106262207
AcousticContaminationMadrid-no-missing,multirocket,1,4.608180252295343,3.5426725779965,0.0,0.0,1373.0,0.0,0.006987571716308594,0.006987571716308594
AcousticContaminationMadrid-no-missing,tsfel,1,4.787309222088225,3.3814187511495253,0.0,0.0,681.0,0.0,0.01576089859008789,0.01576089859008789
AcousticContaminationMadrid-no-missing,signature,1,6.106816589490465,4.645405716644323,0.0,0.0,407.0,0.0,0.017951011657714844,0.017951011657714844
AluminiumConcentration,rocket,1,244.020829905522,178.26919052377036,0.0,0.0,3542.0,0.0,0.036956071853637695,0.036956071853637695
AluminiumConcentration,multirocket,1,301.1559329594402,231.98358142953572,0.0,0.0,3550.0,0.0,0.04101252555847168,0.04101252555847168
AluminiumConcentration,tsfel,1,242.03217944764447,178.96420708146934,0.0,0.0,2931.0,0.0,0.03926396369934082,0.03926396369934082
AluminiumConcentration,signature,1,227.37781155056481,170.3207378547094,0.0,0.0,2584.0,0.0,0.03863930702209473,0.03863930702209473
BarCrawl6min,rocket,3,0.05749857564506376,0.04349094657162543,0.0,0.0,2080.0,0.0,0.005660057067871094,0.005660057067871094
BarCrawl6min,multirocket,3,0.05988399194579513,0.045438338448386455,0.0,0.0,2088.0,0.0,0.005481243133544922,0.005481243133544922
BarCrawl6min,tsfel,3,0.062425862802601574,0.04139767200874065,0.0,0.0,2022.0,0.0,0.005388498306274414,0.005388498306274414
BarCrawl6min,signature,3,0.09982410887589709,0.06050010003449174,0.0,0.0,1220.0,0.0,0.004682064056396484,0.004682064056396484
BeijingIntAirportPM25Quality,rocket,6,89.78013210663639,69.71289544527099,0.0,0.0,1144.0,0.0,0.22613143920898438,0.22613143920898438
BeijingIntAirportPM25Quality,multirocket,6,68.10039306091362,50.86675158079023,0.0,0.0,1152.0,0.0,0.20382404327392578,0.20382404327392578
BeijingIntAirportPM25Quality,tsfel,6,64.47932748285231,48.93611233788676,0.0,0.0,1020.0,0.0,0.326615571975708,0.326615571975708
BeijingIntAirportPM25Quality,signature,6,83.80413499735506,50.03762614314928,0.0,0.0,536.0,0.0,0.10008835792541504,0.10008835792541504
BinanceCoinSentiment,rocket,2,0.4013210762249429,0.3304143746978349,0.0,0.0,1048.0,0.0,0.008002042770385742,0.008002042770385742
BinanceCoinSentiment,multirocket,2,0.44461731887884853,0.3602115184029927,0.0,0.0,1056.0,0.0,0.00753474235534668,0.00753474235534668
BinanceCoinSentiment,tsfel,2,0.3548066306682168,0.27945972294979077,0.0,0.0,340.0,0.0,0.006344318389892578,0.006344318389892578
BinanceCoinSentiment,signature,2,0.38147051709805296,0.3038733618449183,0.0,0.0,132.0,0.0,0.005112409591674805,0.005112409591674805
BitcoinSentiment,rocket,2,0.27478537976358963,0.1997930461851878,0.0,0.0,1048.0,0.0,0.009738683700561523,0.009738683700561523
BitcoinSentiment,multirocket,2,0.2714354079410101,0.2024763635113909,0.0,0.0,1056.0,0.0,0.009927988052368164,0.009927988052368164
BitcoinSentiment,tsfel,2,0.2750141378023806,0.20143847406463608,0.0,0.0,340.0,0.0,0.008863687515258789,0.008863687515258789
BitcoinSentiment,signature,2,0.39696769253530834,0.2033591437202642,0.0,0.0,132.0,0.0,0.005804777145385742,0.005804777145385742
BoronConcentration,rocket,1,1.732395524774442,1.270440441199248,0.0,0.0,3542.0,0.0,0.043268442153930664,0.043268442153930664
BoronConcentration,multirocket,1,2.3874590891603824,1.8012941079597364,0.0,0.0,3550.0,0.0,0.03793501853942871,0.03793501853942871
BoronConcentration,tsfel,1,1.4877095576751609,0.9597398323837271,0.0,0.0,2931.0,0.0,0.03562784194946289,0.03562784194946289
BoronConcentration,signature,1,1.7365731385580536,1.2094655440237472,0.0,0.0,2584.0,0.0,0.04894423484802246,0.04894423484802246
CalciumConcentration,rocket,1,2289.3534027199953,1723.168106607863,0.0,0.0,3307.0,0.0,0.03799128532409668,0.03799128532409668
CalciumConcentration,multirocket,1,2638.54075801558,1851.7658178413358,0.0,0.0,3315.0,0.0,0.041274070739746094,0.041274070739746094
CalciumConcentration,tsfel,1,2527.252041447504,1687.0548607579235,0.0,0.0,2696.0,0.0,0.03573918342590332,0.03573918342590332
CalciumConcentration,signature,1,2251.4875980485886,1532.4941833619603,0.0,0.0,2349.0,0.0,0.04927706718444824,0.04927706718444824
CardanoSentiment,rocket,2,0.3161301781709635,0.2500957489860855,0.0,0.0,1048.0,0.0,0.007246494293212891,0.007246494293212891
CardanoSentiment,multirocket,2,0.288307716949226,0.22208520632666923,0.0,0.0,1056.0,0.0,0.002460956573486328,0.002460956573486328
CardanoSentiment,tsfel,2,0.39720605555500504,0.28812783610062703,0.0,0.0,340.0,0.0,0.0034570693969726562,0.0034570693969726562
CardanoSentiment,signature,2,0.363348286859555,0.2709723986632709,0.0,0.0,132.0,0.0,0.003604888916015625,0.003604888916015625
ChilledWaterPredictor,rocket,4,2145.4801196060625,1664.5632910107483,0.0,0.0,1672.0,0.0,0.015314340591430664,0.015314340591430664
ChilledWaterPredictor,multirocket,4,2740.6488810407645,2159.892496000169,0.0,0.0,1680.0,0.0,0.015514612197875977,0.015514612197875977
ChilledWaterPredictor,tsfel,4,3087.8169793434167,2412.8211374986786,0.0,0.0,1544.0,0.0,0.014868736267089844,0.014868736267089844
