Name,Strategy,Num dim,RMSE,MAE,MAPE,Run time (extr),Run time (tsf),Num features,Time/feature,Run time (classif),Total time
HouseholdPowerConsumption1,rocket,5,368.69054872891365,282.1242406889579,0.292375033368264,0.0,0.0,8200.0,0.0,2.240449905395508,2.240449905395508
HouseholdPowerConsumption1,minirocket,5,317.7965552889943,232.58468921261002,0.16239833266061401,0.0,0.0,8124.0,0.0,2.159958600997925,2.159958600997925
HouseholdPowerConsumption1,multirocket,5,355.2015322369597,268.04830935119537,0.23225787733067102,0.0,0.0,8208.0,0.0,2.1515400409698486,2.1515400409698486
HouseholdPowerConsumption1,tsfel,5,48.959312870454745,32.18771286399997,0.027891665785129503,0.0,0.0,9145.0,0.0,2.391855001449585,2.391855001449585
HouseholdPowerConsumption1,catch22,5,322.35619522752813,223.24008388352465,0.1813306508231271,0.0,0.0,7310.0,0.0,1.7509589195251465,1.7509589195251465
HouseholdPowerConsumption1,tsfeatures,5,380.13066961545496,292.8594948710228,0.24531638041245016,0.0,0.0,7385.0,0.0,1.8465728759765625,1.8465728759765625
HouseholdPowerConsumption1,featuretools,5,39.26881198275822,30.25160968825004,0.026939752065880094,0.0,0.0,7446.0,0.0,1.891000509262085,1.891000509262085
HouseholdPowerConsumption1,signature,5,40.54592386642362,31.44355844825767,0.027562845327665415,0.0,0.0,7494.0,0.0,1.89453125,1.89453125
HouseholdPowerConsumption1,intervals_c22,5,299.84679559031264,225.27985708776092,0.15592481735977237,0.0,0.0,8190.0,0.0,2.200404644012451,2.200404644012451
HouseholdPowerConsumption2,rocket,5,49.08158386752207,36.857175031486825,0.20176750409559122,0.0,0.0,8200.0,0.0,2.5067999362945557,2.5067999362945557
HouseholdPowerConsumption2,minirocket,5,49.19725035714678,36.952606061804744,0.19930271415304615,0.0,0.0,8124.0,0.0,2.296152353286743,2.296152353286743
HouseholdPowerConsumption2,multirocket,5,50.94629290061395,38.550670308899946,0.22510290417209308,0.0,0.0,8208.0,0.0,2.164764642715454,2.164764642715454
HouseholdPowerConsumption2,tsfel,5,50.40890312162353,38.16044323263641,0.20925583828373698,0.0,0.0,9145.0,0.0,2.7338080406188965,2.7338080406188965
HouseholdPowerConsumption2,catch22,5,52.5252511666683,38.52357709963885,0.20511489876669073,0.0,0.0,7310.0,0.0,1.9645001888275146,1.9645001888275146
HouseholdPowerConsumption2,tsfeatures,5,58.64277326642685,44.41070282702543,0.250661296055451,0.0,0.0,7385.0,0.0,1.9771854877471924,1.9771854877471924
HouseholdPowerConsumption2,featuretools,5,54.37667666206757,39.6383934062702,0.21581530351825348,0.0,0.0,7446.0,0.0,2.201986074447632,2.201986074447632
HouseholdPowerConsumption2,signature,5,55.69345225676851,41.18236696754878,0.2329272645535468,0.0,0.0,7494.0,0.0,2.081110954284668,2.081110954284668
HouseholdPowerConsumption2,intervals_c22,5,57.29328260027676,43.07667922139515,0.23545888342870963,0.0,0.0,8190.0,0.0,2.5081701278686523,2.5081701278686523
BeijingPM25Quality,rocket,9,88.54757668041877,56.96850237717908,0.5737233885878359,0.0,0.0,1216.0,0.0,14.116816759109497,14.116816759109497
BeijingPM25Quality,minirocket,9,85.46084520872213,54.784290808316456,0.523888923297068,0.0,0.0,1140.0,0.0,6.8259360790252686,6.8259360790252686
BeijingPM25Quality,multirocket,9,87.37097837676755,54.43349841506281,0.5511529261759323,0.0,0.0,1224.0,0.0,8.190995216369629,8.190995216369629
BeijingPM25Quality,tsfel,9,84.24960511858036,51.680031694436416,0.4982256518274661,0.0,0.0,1530.0,0.0,16.81540036201477,16.81540036201477
BeijingPM25Quality,catch22,9,83.15246931793543,53.73205229729744,0.5144071883033309,0.0,0.0,414.0,0.0,3.895599365234375,3.895599365234375
BeijingPM25Quality,tsfeatures,9,86.87248640727574,56.178011093389024,0.5827968616244169,0.0,0.0,549.0,0.0,5.0765016078948975,5.0765016078948975
BeijingPM25Quality,featuretools,9,82.69039317379654,52.37743660897347,0.5056733310878846,0.0,0.0,658.0,0.0,7.965612888336182,7.965612888336182
BeijingPM25Quality,signature,9,84.33133206273301,54.11436212232865,0.5103388304813574,0.0,0.0,986.0,0.0,12.029338359832764,12.029338359832764
BeijingPM25Quality,intervals_c22,9,86.01208777401914,54.01160855754242,0.5102116429195933,0.0,0.0,1206.0,0.0,6.806268930435181,6.806268930435181
BeijingPM10Quality,rocket,9,134.77983041316577,85.02325673413164,0.5793841450564049,0.0,0.0,1216.0,0.0,15.195410013198853,15.195410013198853
BeijingPM10Quality,minirocket,9,129.1122222544793,80.34062995094504,0.5307433568606232,0.0,0.0,1140.0,0.0,7.479294300079346,7.479294300079346
BeijingPM10Quality,multirocket,9,128.50214607308655,80.41113312384218,0.5379853735885529,0.0,0.0,1224.0,0.0,9.43989872932434,9.43989872932434
BeijingPM10Quality,tsfel,9,127.97408439868694,77.29403724005408,0.5242734256680928,0.0,0.0,1530.0,0.0,18.575103521347046,18.575103521347046
BeijingPM10Quality,catch22,9,146.47020296391221,84.85808240857253,0.6296738809299504,0.0,0.0,414.0,0.0,3.9103477001190186,3.9103477001190186
BeijingPM10Quality,tsfeatures,9,135.63263087008522,85.08294374100191,0.5784615887763334,0.0,0.0,549.0,0.0,5.200331211090088,5.200331211090088
BeijingPM10Quality,featuretools,9,129.24437859963817,78.11927496007807,0.5277572608953477,0.0,0.0,658.0,0.0,7.903326034545898,7.903326034545898
BeijingPM10Quality,signature,9,132.48258420189066,82.14661251950756,0.5516168523483059,0.0,0.0,986.0,0.0,13.6967031955719,13.6967031955719
