Name,Strategy,Num dim,RMSE,MAE,MAPE,Run time (extr),Run time (tsf),Num features,Time/feature,Run time (classif),Total time
Covid3Month,rocket,1,0.04567468120858758,0.033195659127001474,17699359546459.67,0.0,0.0,1084.0,0.0,0.008355140686035156,0.008355140686035156
Covid3Month,minirocket,1,0.04946474148065752,0.03642569077153269,39857310651491.34,0.0,0.0,1008.0,0.0,0.0050122737884521484,0.0050122737884521484
Covid3Month,multirocket,1,0.03717074829339515,0.029604931436907917,42156589634320.555,0.0,0.0,1092.0,0.0,0.004553318023681641,0.004553318023681641
Covid3Month,tsfel,1,0.046008901586024026,0.032535138833650695,20493400092297.414,0.0,0.0,261.0,0.0,0.0034165382385253906,0.0034165382385253906
Covid3Month,catch22,1,0.05034626558365004,0.03520327197135528,39741758736764.66,0.0,0.0,106.0,0.0,0.0027654170989990234,0.0027654170989990234
Covid3Month,tsfeatures,1,0.046623732443865154,0.03357630753262095,24061583428234.99,0.0,0.0,121.0,0.0,0.0029554367065429688,0.0029554367065429688
Covid3Month,featuretools,1,0.04930617231741392,0.03534557362372995,32812342336237.727,0.0,0.0,134.0,0.0,0.0032618045806884766,0.0032618045806884766
Covid3Month,signature,1,0.04586973455311019,0.034142772130347616,30517004469399.277,0.0,0.0,126.0,0.0,0.002949237823486328,0.002949237823486328
Covid3Month,intervals_c22,1,0.06802240641704727,0.049430363378383135,43712874092384.01,0.0,0.0,1074.0,0.0,0.004906892776489258,0.004906892776489258
FloodModeling1,rocket,1,0.01012651874912723,0.006813110655625419,0.015326767685665425,0.0,0.0,1266.0,0.0,0.048752546310424805,0.048752546310424805
FloodModeling1,minirocket,1,0.008656080283769603,0.0065335573675555595,0.014675396660712606,0.0,0.0,1190.0,0.0,0.04548287391662598,0.04548287391662598
FloodModeling1,multirocket,1,0.01786826588685994,0.006933705236062782,0.015443146866175693,0.0,0.0,1274.0,0.0,0.046672821044921875,0.046672821044921875
FloodModeling1,tsfel,1,0.015099393895069969,0.009307631332108341,0.021006925178422557,0.0,0.0,533.0,0.0,0.03941845893859863,0.03941845893859863
FloodModeling1,catch22,1,0.013241827539927727,0.0062718979570964796,0.01408113295068349,0.0,0.0,288.0,0.0,0.03120589256286621,0.03120589256286621
FloodModeling1,tsfeatures,1,0.03244917768237928,0.01057484937736882,0.02357069467915169,0.0,0.0,303.0,0.0,0.029882192611694336,0.029882192611694336
FloodModeling1,featuretools,1,0.010408547235482565,0.005694126991710189,0.012880080164451831,0.0,0.0,316.0,0.0,0.03061532974243164,0.03061532974243164
FloodModeling1,signature,1,0.045003280071367904,0.018649364895904654,0.041577279882120025,0.0,0.0,308.0,0.0,0.0306241512298584,0.0306241512298584
FloodModeling1,intervals_c22,1,40356758538.72253,2839491622.120133,6352330294.874395,0.0,0.0,1256.0,0.0,0.04751133918762207,0.04751133918762207
FloodModeling2,rocket,1,0.016750502281570816,0.005669323915473374,0.021194503900695175,0.0,0.0,1266.0,0.0,0.044587135314941406,0.044587135314941406
FloodModeling2,minirocket,1,0.014610436272579313,0.004498698964134679,0.01656232412830368,0.0,0.0,1190.0,0.0,0.04479408264160156,0.04479408264160156
FloodModeling2,multirocket,1,0.006544456704394195,0.003050638220250023,0.01214140394193889,0.0,0.0,1274.0,0.0,0.0435786247253418,0.0435786247253418
FloodModeling2,tsfel,1,0.004371081009593557,0.0021854533885591033,0.008745066057920624,0.0,0.0,533.0,0.0,0.03804636001586914,0.03804636001586914
FloodModeling2,catch22,1,0.019589425621045493,0.004942543380772573,0.017901782978741135,0.0,0.0,288.0,0.0,0.027954816818237305,0.027954816818237305
FloodModeling2,tsfeatures,1,0.019704037839281038,0.00564784618606989,0.020453691894776322,0.0,0.0,303.0,0.0,0.03037714958190918,0.03037714958190918
FloodModeling2,featuretools,1,0.009763797474291389,0.0035670105657485524,0.013475103823602275,0.0,0.0,316.0,0.0,0.030848026275634766,0.030848026275634766
FloodModeling2,signature,1,0.018172406465074342,0.005521095187287968,0.02014636756155595,0.0,0.0,308.0,0.0,0.03063368797302246,0.03063368797302246
FloodModeling2,intervals_c22,1,54981985785.80063,3939468439.5505953,9735137877.53379,0.0,0.0,1256.0,0.0,0.04616880416870117,0.04616880416870117
FloodModeling3,rocket,1,0.01072510257124346,0.007379223196976515,0.017754900074431576,0.0,0.0,1266.0,0.0,0.0370478630065918,0.0370478630065918
FloodModeling3,minirocket,1,0.00925750586431952,0.005676608996931685,0.013701870053167208,0.0,0.0,1190.0,0.0,0.03789687156677246,0.03789687156677246
FloodModeling3,multirocket,1,0.012338949823570434,0.006936491786620772,0.01683045211135559,0.0,0.0,1274.0,0.0,0.03685498237609863,0.03685498237609863
FloodModeling3,tsfel,1,0.007074838132139513,0.0048742581206862165,0.012000323918946102,0.0,0.0,533.0,0.0,0.032117366790771484,0.032117366790771484
FloodModeling3,catch22,1,0.008652601383040609,0.0061003304175283515,0.015012943353695697,0.0,0.0,288.0,0.0,0.025125741958618164,0.025125741958618164
FloodModeling3,tsfeatures,1,0.021036977505540594,0.010839598223425364,0.026179216328043108,0.0,0.0,303.0,0.0,0.027237415313720703,0.027237415313720703
FloodModeling3,featuretools,1,0.00820529486225855,0.005465255953578944,0.013470051473999392,0.0,0.0,316.0,0.0,0.027980566024780273,0.027980566024780273
FloodModeling3,signature,1,0.026343953930610984,0.01821917979650677,0.04392434162027278,0.0,0.0,308.0,0.0,0.0272519588470459,0.0272519588470459
