Name,Strategy,Num dim,RMSE,MAE,MAPE,Run time (extr),Run time (tsf),Num features,Time/feature,Run time (classif),Total time
HouseholdPowerConsumption1-no-missing,rocket,5,283.089111328125,201.78602600097656,0.14796143770217896,0.0,0.0,1000.0,0.0,0.1265707015991211,0.1265707015991211
HouseholdPowerConsumption1-no-missing,minirocket,5,286.01263427734375,191.9000701904297,0.12982942163944244,0.0,0.0,924.0,0.0,0.07251667976379395,0.07251667976379395
HouseholdPowerConsumption1-no-missing,multirocket,5,256.00152587890625,192.041748046875,0.13779832422733307,0.0,0.0,1008.0,0.0,0.03591752052307129,0.03591752052307129
HouseholdPowerConsumption1-no-missing,tsfresh,5,1610.0218505859375,1524.95947265625,1.0,0.0,0.0,3915.0,0.0,0.13686633110046387,0.13686633110046387
HouseholdPowerConsumption1-no-missing,tsfel,5,621.6773681640625,374.6621398925781,0.22471660375595093,0.0,0.0,1945.0,0.0,0.06235194206237793,0.06235194206237793
HouseholdPowerConsumption1-no-missing,catch22,5,325.286865234375,216.4958953857422,0.1460617035627365,0.0,0.0,110.0,0.0,0.055681705474853516,0.055681705474853516
HouseholdPowerConsumption1-no-missing,tsfeatures,5,331.579345703125,226.14187622070312,0.16393671929836273,0.0,0.0,185.0,0.0,0.04529833793640137,0.04529833793640137
HouseholdPowerConsumption1-no-missing,featuretools,5,359.18792724609375,196.96435546875,0.12144193053245544,0.0,0.0,246.0,0.0,0.0242919921875,0.0242919921875
HouseholdPowerConsumption1-no-missing,signature,5,526.9990234375,292.2483215332031,0.24790138006210327,0.0,0.0,294.0,0.0,0.03347134590148926,0.03347134590148926
HouseholdPowerConsumption1-no-missing,intervals_c22,5,349.18463134765625,230.45474243164062,0.15501119196414948,0.0,0.0,990.0,0.0,0.03267073631286621,0.03267073631286621
HouseholdPowerConsumption2-no-missing,rocket,5,51.69396209716797,34.25629806518555,0.17437663674354553,0.0,0.0,1000.0,0.0,0.04856300354003906,0.04856300354003906
HouseholdPowerConsumption2-no-missing,minirocket,5,46.11403274536133,30.639602661132812,0.15679877996444702,0.0,0.0,924.0,0.0,0.05506420135498047,0.05506420135498047
